Format Version,1.24,Take Name,Take 2025-12-05 04.42.50 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-12-05 04.42.51.191 PM,Capture Start Frame,1038231,Total Frames in Take,3273,Total Exported Frames,3273,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

Frame,Time (seconds),R.x,R.y,R.z,R.w,P.x,P.y,P.z
1083,10.830000,0.000123,0.007333,-0.999836,-0.016558,-394.858307,1487.536011,110.259071
1084,10.840000,-0.000508,0.005370,-0.999758,-0.021324,-393.117584,1488.464844,110.372559
1085,10.850000,-0.001080,0.006921,-0.999671,-0.024695,-391.400024,1489.405029,110.471710
1086,10.860000,-0.001481,0.003972,-0.999513,-0.030926,-389.785278,1490.196533,110.482544
1087,10.870000,-0.000937,0.004952,-0.999420,-0.033672,-388.029877,1490.835815,110.474686
1088,10.880000,-0.000918,0.005442,-0.999299,-0.037035,-386.205505,1491.486084,110.472015
1089,10.890000,-0.002151,0.003346,-0.999094,-0.042366,-384.687256,1492.142090,110.503151
1090,10.900000,-0.000875,0.004399,-0.999026,-0.043889,-382.874878,1492.462891,110.360893
1091,10.910000,-0.000569,0.002349,-0.998907,-0.046684,-380.758728,1492.771118,110.241241
1092,10.920000,-0.002129,0.004324,-0.998772,-0.049315,-378.702667,1493.376343,110.301994
1093,10.930000,-0.001846,0.001760,-0.998531,-0.054127,-376.466949,1493.730957,110.334099
1094,10.940000,-0.001151,0.000488,-0.998319,-0.057952,-374.113403,1494.166870,110.380272
1095,10.950000,-0.003420,0.002346,-0.998080,-0.061793,-371.836151,1494.924683,110.560822
1096,10.960000,-0.002292,0.000553,-0.997868,-0.065225,-369.563110,1495.225098,110.424782
1097,10.970000,-0.001061,0.000582,-0.997739,-0.067196,-367.309052,1495.392334,110.367058
1098,10.980000,-0.000738,0.000059,-0.997597,-0.069287,-365.002625,1495.465454,110.276619
1099,10.990000,-0.001620,0.000020,-0.997406,-0.071959,-362.816437,1495.604736,110.454643
1100,11.000000,-0.001969,0.000660,-0.997246,-0.074132,-360.560822,1495.614990,110.617546
1101,11.010000,-0.001863,-0.002301,-0.996903,-0.078589,-358.151581,1495.652832,110.521835
1102,11.020000,-0.000679,-0.003774,-0.996711,-0.080954,-355.628601,1495.563232,110.360733
1103,11.030000,-0.002145,0.001059,-0.996648,-0.081774,-353.164307,1495.811523,110.456146
1104,11.040000,-0.001695,-0.000317,-0.996482,-0.083789,-350.644867,1495.651245,110.326500
1105,11.050000,-0.001548,-0.002988,-0.996190,-0.087147,-348.096527,1495.589966,110.284111
1106,11.060000,-0.001571,-0.004333,-0.995920,-0.090122,-345.441833,1495.288696,110.345390
1107,11.070000,-0.000595,-0.004132,-0.995617,-0.093430,-342.838989,1495.184937,110.355003
1108,11.080000,-0.001112,-0.001300,-0.995453,-0.095242,-340.565125,1495.304932,110.384377
1109,11.090000,-0.000915,-0.001248,-0.995221,-0.097637,-338.085541,1495.192505,110.364410
1110,11.100000,-0.001331,-0.004354,-0.994790,-0.101841,-335.566345,1495.150146,110.336197
1111,11.110000,-0.000056,-0.003430,-0.994629,-0.103449,-333.125000,1494.880859,110.272057
1112,11.120000,-0.000210,-0.003636,-0.994380,-0.105810,-330.558289,1494.656128,110.277321
1113,11.130000,-0.001054,-0.002882,-0.994136,-0.108095,-327.840759,1494.381592,110.416298
1114,11.140000,-0.001734,-0.002305,-0.993826,-0.110913,-325.123505,1494.347900,110.493767
1115,11.150000,-0.001155,-0.002867,-0.993606,-0.112860,-322.355804,1494.085327,110.362686
1116,11.160000,-0.002205,-0.001862,-0.993362,-0.114990,-319.639374,1494.008911,110.474640
1117,11.170000,-0.002912,-0.002700,-0.993044,-0.117674,-316.878845,1493.831177,110.469627
1118,11.180000,-0.001851,-0.002213,-0.992859,-0.119260,-314.239471,1493.447266,110.413536
1119,11.190000,-0.001403,-0.001425,-0.992712,-0.120498,-311.701782,1493.014771,110.484047
1120,11.200000,-0.002542,-0.001487,-0.992512,-0.122115,-309.284851,1492.740234,110.678734
1121,11.210000,-0.002770,-0.001472,-0.992194,-0.124668,-306.813477,1492.433838,110.620239
1122,11.220000,-0.002540,-0.000958,-0.991942,-0.126662,-304.346497,1492.055908,110.578094
1123,11.230000,-0.002191,-0.000379,-0.991751,-0.128164,-301.784851,1491.584595,110.513176
1124,11.240000,-0.002993,-0.000544,-0.991430,-0.130601,-299.201416,1491.326904,110.550224
1125,11.250000,-0.003316,0.000568,-0.991193,-0.132382,-296.531769,1490.912231,110.590050
1126,11.260000,-0.004121,-0.000495,-0.990928,-0.134334,-293.827667,1490.460571,110.653618
1127,11.270000,-0.004345,-0.001364,-0.990668,-0.136223,-291.080231,1490.044067,110.660812
1128,11.280000,-0.003816,-0.000815,-0.990389,-0.138252,-288.493439,1489.716064,110.729691
1129,11.290000,-0.003278,-0.000740,-0.990038,-0.140759,-285.886414,1489.409790,110.793793
1130,11.300000,-0.002982,-0.000884,-0.989759,-0.142715,-283.304779,1488.972290,110.790100
1131,11.310000,-0.002357,-0.001481,-0.989474,-0.144686,-280.796021,1488.518799,110.794640
1132,11.320000,-0.003142,-0.000626,-0.989097,-0.147228,-278.192169,1488.141235,110.820145
1133,11.330000,-0.004997,0.000696,-0.988741,-0.149552,-275.398010,1487.776245,111.011292
1134,11.340000,-0.005827,0.000225,-0.988371,-0.151948,-272.769928,1487.523804,111.012932
1135,11.350000,-0.006802,-0.000287,-0.988004,-0.154276,-270.086029,1487.207520,110.966972
1136,11.360000,-0.006041,0.001272,-0.987770,-0.155795,-267.419250,1486.675049,110.964317
1137,11.370000,-0.006422,0.001112,-0.987601,-0.156847,-264.874146,1486.053101,110.822174
1138,11.380000,-0.006170,0.000552,-0.987438,-0.157885,-262.394958,1485.490845,110.762535
1139,11.390000,-0.006266,0.000672,-0.987064,-0.160203,-259.780212,1484.971313,110.806305
1140,11.400000,-0.005291,0.000422,-0.986632,-0.162881,-257.058990,1484.579956,110.898888
1141,11.410000,-0.006850,0.001341,-0.986248,-0.165126,-254.406845,1484.110962,110.902596
1142,11.420000,-0.008587,0.003228,-0.986025,-0.166344,-251.645737,1483.596924,110.925201
1143,11.430000,-0.009702,0.003552,-0.985662,-0.168415,-248.977158,1483.040527,110.902382
1144,11.440000,-0.009935,0.004430,-0.985489,-0.169391,-246.326553,1482.495117,110.924324
1145,11.450000,-0.009620,0.003809,-0.985199,-0.171104,-243.674622,1481.935669,110.892860
1146,11.460000,-0.011045,0.004677,-0.984869,-0.172885,-241.035477,1481.231201,110.908905
1147,11.470000,-0.009404,0.003570,-0.984671,-0.174131,-238.495392,1480.671021,110.903786
1148,11.480000,-0.008740,0.003882,-0.984527,-0.174974,-236.003403,1480.025879,110.870178
1149,11.490000,-0.008790,0.003426,-0.984139,-0.177148,-233.540726,1479.384888,110.817535
1150,11.500000,-0.007513,0.003169,-0.983895,-0.178563,-230.994492,1478.780518,110.773697
1151,11.510000,-0.008693,0.003091,-0.983425,-0.181079,-228.378006,1478.215088,110.728142
1152,11.520000,-0.008785,0.003546,-0.983038,-0.183157,-225.760147,1477.714355,110.715385
1153,11.530000,-0.008562,0.002751,-0.982684,-0.185072,-222.968231,1477.257202,110.827782
1154,11.540000,-0.008971,0.002523,-0.982282,-0.187176,-220.317261,1476.701538,110.821831
1155,11.550000,-0.008287,0.002519,-0.982020,-0.188577,-217.762070,1476.041626,110.763588
1156,11.560000,-0.007495,0.002587,-0.981773,-0.189892,-215.277847,1475.327515,110.731018
1157,11.570000,-0.007174,0.002055,-0.981486,-0.191390,-212.722687,1474.590942,110.633568
1158,11.580000,-0.007349,0.003416,-0.981128,-0.193189,-210.213058,1473.790771,110.668442
1159,11.590000,-0.007753,0.003491,-0.980805,-0.194805,-207.667038,1473.048706,110.810127
1160,11.600000,-0.008045,0.003004,-0.980383,-0.196915,-205.078888,1472.380371,110.755569
1161,11.610000,-0.008337,0.002905,-0.980102,-0.198296,-202.445007,1471.657837,110.703094
1162,11.620000,-0.008122,0.002592,-0.979792,-0.199837,-199.820190,1471.011841,110.714272
1163,11.630000,-0.008139,0.002489,-0.979370,-0.201898,-197.278473,1470.346313,110.717300
1164,11.640000,-0.007616,0.002067,-0.978920,-0.204093,-194.683914,1469.757446,110.666527
1165,11.650000,-0.007928,0.002836,-0.978615,-0.205527,-192.196320,1468.884155,110.802582
1166,11.660000,-0.007551,0.003328,-0.978290,-0.207078,-189.731140,1468.088745,110.861160
1167,11.670000,-0.007007,0.002712,-0.977962,-0.208646,-187.316116,1467.294189,110.700874
1168,11.680000,-0.007001,0.002532,-0.977617,-0.210263,-184.813721,1466.543701,110.665359
1169,11.690000,-0.006845,0.002732,-0.977254,-0.211947,-182.199799,1465.777466,110.606445
1170,11.700000,-0.007047,0.002951,-0.976773,-0.214139,-179.625488,1465.086182,110.586723
1171,11.710000,-0.007029,0.002747,-0.976339,-0.216115,-177.135178,1464.357178,110.631058
1172,11.720000,-0.007837,0.003488,-0.975900,-0.218050,-174.486053,1463.614990,110.786583
1173,11.730000,-0.007419,0.002994,-0.975382,-0.220379,-171.949707,1462.867676,110.827286
1174,11.740000,-0.007313,0.002279,-0.974935,-0.222358,-169.371552,1462.142456,110.776672
1175,11.750000,-0.006921,0.002333,-0.974592,-0.223867,-166.869904,1461.322144,110.729935
1176,11.760000,-0.006736,0.002435,-0.974253,-0.225344,-164.475845,1460.433228,110.669525
1177,11.770000,-0.006118,0.002409,-0.973901,-0.226878,-162.055878,1459.433716,110.651550
1178,11.780000,-0.006055,0.002798,-0.973552,-0.228368,-159.577408,1458.385864,110.636452
1179,11.790000,-0.006922,0.003170,-0.973089,-0.230304,-156.944122,1457.458862,110.673065
1180,11.800000,-0.007167,0.003161,-0.972541,-0.232601,-154.366867,1456.461304,110.701538
1181,11.810000,-0.007125,0.003150,-0.972309,-0.233568,-151.758301,1455.565674,110.674019
1182,11.820000,-0.007076,0.003020,-0.971855,-0.235457,-149.155304,1454.597778,110.675087
1183,11.830000,-0.006915,0.002791,-0.971370,-0.237455,-146.628555,1453.815430,110.648026
1184,11.840000,-0.006539,0.002520,-0.970856,-0.239559,-144.143402,1453.035400,110.641090
1185,11.850000,-0.006477,0.003103,-0.970297,-0.241809,-141.645660,1452.138184,110.753952
1186,11.860000,-0.007114,0.002781,-0.969861,-0.243538,-139.111069,1451.261108,110.800552
1187,11.870000,-0.007378,0.003263,-0.969657,-0.244337,-136.654816,1450.210083,110.776230
1188,11.880000,-0.007417,0.003853,-0.969326,-0.245636,-134.186371,1449.144531,110.689415
1189,11.890000,-0.007299,0.003819,-0.968911,-0.247272,-131.642181,1448.114746,110.684769
1190,11.900000,-0.007291,0.003674,-0.968358,-0.249431,-129.086502,1447.128296,110.699661
1191,11.910000,-0.007401,0.004119,-0.967758,-0.251740,-126.518700,1446.111084,110.687477
1192,11.920000,-0.007958,0.004155,-0.967240,-0.253704,-123.802910,1445.101807,110.824631
1193,11.930000,-0.007863,0.004375,-0.966579,-0.256211,-121.228371,1444.153931,110.866737
1194,11.940000,-0.007544,0.003910,-0.965985,-0.258460,-118.719475,1443.174683,110.756783
1195,11.950000,-0.007386,0.003761,-0.965674,-0.259624,-116.212578,1442.065674,110.744743
1196,11.960000,-0.007839,0.004214,-0.965373,-0.260722,-113.747498,1440.882690,110.769371
1197,11.970000,-0.007800,0.003648,-0.964958,-0.262263,-111.265007,1439.751221,110.645515
1198,11.980000,-0.007656,0.004230,-0.964458,-0.264092,-108.829559,1438.617554,110.668671
1199,11.990000,-0.007298,0.004232,-0.963883,-0.266193,-106.313011,1437.635254,110.693077
1200,12.000000,-0.007175,0.004384,-0.963189,-0.268695,-103.884598,1436.605225,110.692940
1201,12.010000,-0.007076,0.004544,-0.962879,-0.269802,-101.430977,1435.565674,110.666840
1202,12.020000,-0.007245,0.004329,-0.962520,-0.271080,-98.992867,1434.525269,110.689476
1203,12.030000,-0.007424,0.003918,-0.962090,-0.272605,-96.537956,1433.395386,110.651520
1204,12.040000,-0.007787,0.003329,-0.961670,-0.274080,-94.166496,1432.375122,110.624275
1205,12.050000,-0.007516,0.005090,-0.961652,-0.274123,-91.642609,1431.081543,110.666405
1206,12.060000,-0.007624,0.005592,-0.961201,-0.275687,-89.283768,1429.855347,110.624123
1207,12.070000,-0.008263,0.004862,-0.960686,-0.277473,-86.827980,1428.668579,110.551865
1208,12.080000,-0.007891,0.004733,-0.960425,-0.278386,-84.438309,1427.407227,110.555923
1209,12.090000,-0.007750,0.003636,-0.959945,-0.280059,-82.093040,1426.313721,110.477417
1210,12.100000,-0.007461,0.003308,-0.959593,-0.281274,-79.613487,1425.255493,110.405937
1211,12.110000,-0.007557,0.003899,-0.958917,-0.283561,-77.133186,1424.237183,110.429314
1212,12.120000,-0.007773,0.003715,-0.958331,-0.285531,-74.599464,1423.137817,110.496864
1213,12.130000,-0.008699,0.003545,-0.957782,-0.287343,-72.106697,1422.014282,110.533279
1214,12.140000,-0.008667,0.003731,-0.957307,-0.288921,-69.728745,1420.751465,110.503944
1215,12.150000,-0.008193,0.004291,-0.957107,-0.289587,-67.422180,1419.434814,110.416542
1216,12.160000,-0.008202,0.004762,-0.956650,-0.291085,-65.015419,1418.154175,110.272713
1217,12.170000,-0.008119,0.003768,-0.956262,-0.292374,-62.609367,1416.845215,110.268852
1218,12.180000,-0.008923,0.003935,-0.955626,-0.294423,-60.142963,1415.596924,110.395729
1219,12.190000,-0.009491,0.004169,-0.955063,-0.296222,-57.788876,1414.396240,110.391891
1220,12.200000,-0.008844,0.004314,-0.954634,-0.297619,-55.422333,1413.163086,110.321671
1221,12.210000,-0.008776,0.004305,-0.954106,-0.299309,-53.141552,1411.959351,110.331139
1222,12.220000,-0.008367,0.004588,-0.953745,-0.300464,-50.868351,1410.716187,110.304543
1223,12.230000,-0.008774,0.003905,-0.953176,-0.302264,-48.556572,1409.517578,110.289589
1224,12.240000,-0.010390,0.004470,-0.952737,-0.303587,-46.142666,1408.168457,110.309029
1225,12.250000,-0.010896,0.005093,-0.952245,-0.305098,-43.751003,1406.828979,110.327766
1226,12.260000,-0.010673,0.005161,-0.951944,-0.306043,-41.345791,1405.469238,110.278877
1227,12.270000,-0.007715,0.006208,-0.952105,-0.305610,-39.062283,1403.937500,109.990044
1228,12.280000,-0.008749,0.005532,-0.951099,-0.308713,-36.781322,1402.675415,110.063530
1229,12.290000,-0.008907,0.004446,-0.950468,-0.310662,-34.474712,1401.405762,110.114136
1230,12.300000,-0.009090,0.004894,-0.949714,-0.312948,-32.208839,1400.117065,110.169266
1231,12.310000,-0.009086,0.005289,-0.949078,-0.314865,-29.852301,1398.810303,110.249680
1232,12.320000,-0.009385,0.005097,-0.948704,-0.315985,-27.480824,1397.513916,110.163025
1233,12.330000,-0.010914,0.005824,-0.948722,-0.315870,-25.042433,1396.161743,110.224304
1234,12.340000,-0.009715,0.004939,-0.947986,-0.318124,-22.847279,1394.879639,110.183426
1235,12.350000,-0.010181,0.007769,-0.948068,-0.317809,-20.475906,1393.340210,110.032486
1236,12.360000,-0.011303,0.007805,-0.947246,-0.320214,-18.211090,1391.942627,110.122963
1237,12.370000,-0.009398,0.006531,-0.946410,-0.322766,-16.088354,1390.378296,110.140709
1238,12.380000,-0.009395,0.006359,-0.945778,-0.324617,-13.818173,1388.843628,110.230476
1239,12.390000,-0.009454,0.005833,-0.944923,-0.327106,-11.593812,1387.433228,110.156845
1240,12.400000,-0.009297,0.005528,-0.944258,-0.329029,-9.424309,1385.935791,110.140640
1241,12.410000,-0.009389,0.007431,-0.944405,-0.328567,-7.128775,1384.455566,110.133659
1242,12.420000,-0.010522,0.007701,-0.943900,-0.329974,-4.784038,1383.084595,110.111298
1243,12.430000,-0.009956,0.007648,-0.943843,-0.330157,-2.374909,1381.690186,110.048470
1244,12.440000,-0.011255,0.007238,-0.943369,-0.331476,0.027008,1380.251831,110.202850
1245,12.450000,-0.010761,0.006966,-0.942245,-0.334678,2.288264,1378.791138,110.222237
1246,12.460000,-0.009353,0.008842,-0.941896,-0.335658,4.576419,1377.270142,110.192558
1247,12.470000,-0.008553,0.008732,-0.941143,-0.337788,6.574022,1375.740112,110.224380
1248,12.480000,-0.008891,0.007492,-0.940461,-0.339703,8.681081,1374.286011,110.182198
1249,12.490000,-0.008012,0.007602,-0.940552,-0.339472,10.873216,1372.831787,110.005859
1250,12.500000,-0.009617,0.008332,-0.939398,-0.342592,13.010377,1371.395020,110.253632
1251,12.510000,-0.010928,0.007669,-0.938277,-0.345627,15.362675,1370.002563,110.307724
1252,12.520000,-0.012545,0.008191,-0.937458,-0.347776,17.912960,1368.546753,110.278099
1253,12.530000,-0.012039,0.008710,-0.937367,-0.348027,20.415167,1366.981445,110.342369
1254,12.540000,-0.012055,0.010722,-0.937722,-0.347012,22.789759,1365.347778,110.285332
1255,12.550000,-0.011017,0.008791,-0.936601,-0.350114,24.831682,1363.868042,110.260460
1256,12.560000,-0.009766,0.007866,-0.935879,-0.352098,26.894163,1362.286865,110.143822
1257,12.570000,-0.009119,0.009889,-0.935537,-0.352974,29.046352,1360.557617,110.292961
1258,12.580000,-0.009663,0.009856,-0.934476,-0.355759,31.136879,1359.123535,110.274239
1259,12.590000,-0.010166,0.007931,-0.933642,-0.357976,33.399227,1357.708984,110.179085
1260,12.600000,-0.011564,0.009010,-0.932795,-0.360110,35.670940,1356.154907,110.207191
1261,12.610000,-0.013438,0.008987,-0.932460,-0.360910,37.959991,1354.556641,110.163193
1262,12.620000,-0.013452,0.008704,-0.931978,-0.362161,40.159290,1352.838379,110.237785
1263,12.630000,-0.012191,0.011205,-0.932284,-0.361348,42.442108,1351.256470,110.042099
1264,12.640000,-0.011865,0.009888,-0.931238,-0.364083,44.547169,1349.705200,110.203674
1265,12.650000,-0.012227,0.009184,-0.930489,-0.365999,46.660431,1348.248535,110.181854
1266,12.660000,-0.011174,0.008803,-0.930552,-0.365884,48.778469,1346.776489,109.980156
1267,12.670000,-0.013312,0.009580,-0.929902,-0.367443,50.861462,1345.211914,110.045715
1268,12.680000,-0.012165,0.009142,-0.929032,-0.369687,52.778847,1343.632080,109.963005
1269,12.690000,-0.006961,0.005460,-0.925975,-0.377482,54.747540,1341.809692,110.088654
1270,12.700000,-0.008551,0.008154,-0.926034,-0.377256,57.007862,1340.140259,110.060814
1271,12.710000,-0.011662,0.009504,-0.926265,-0.376573,59.354164,1338.689697,110.019531
1272,12.720000,-0.012877,0.008254,-0.925364,-0.378771,61.706303,1337.149658,110.020309
1273,12.730000,-0.014226,0.008575,-0.924772,-0.380158,63.765259,1335.552124,110.023674
1274,12.740000,-0.014056,0.008190,-0.923608,-0.382992,65.768654,1333.855835,110.004898
1275,12.750000,-0.007555,0.004502,-0.921453,-0.388390,67.694504,1332.070557,110.085571
1276,12.760000,-0.008000,0.006180,-0.922310,-0.386320,69.781715,1330.408203,110.021004
1277,12.770000,-0.011613,0.008126,-0.922646,-0.385389,71.890457,1328.692993,110.083664
1278,12.780000,-0.011737,0.007768,-0.922190,-0.386481,73.902580,1327.100220,109.999733
1279,12.790000,-0.010665,0.010771,-0.922356,-0.386043,76.097649,1325.287354,109.860733
1280,12.800000,-0.012546,0.009431,-0.921563,-0.387910,78.048187,1323.760620,109.809929
1281,12.810000,-0.013210,0.008860,-0.920264,-0.390974,79.983345,1322.104004,109.750381
1282,12.820000,-0.007107,0.006200,-0.917474,-0.397684,81.903336,1320.222900,109.906776
1283,12.830000,-0.006311,0.005650,-0.916767,-0.399333,83.946701,1318.418335,110.108078
1284,12.840000,-0.006470,0.005012,-0.915840,-0.401460,86.011314,1316.688232,110.145096
1285,12.850000,-0.008092,0.006337,-0.915928,-0.401210,88.080200,1315.053101,110.027115
1286,12.860000,-0.009125,0.005350,-0.915244,-0.402762,90.136520,1313.307129,110.083229
1287,12.870000,-0.008512,0.004780,-0.913671,-0.406338,92.054932,1311.406372,110.113350
1288,12.880000,-0.010361,0.006200,-0.913474,-0.406718,94.230919,1309.557739,110.021996
1289,12.890000,-0.008753,0.006866,-0.912381,-0.409192,96.250992,1307.579956,110.249329
1290,12.900000,-0.008566,0.007353,-0.912026,-0.409977,98.373451,1305.644897,110.282242
1291,12.910000,-0.007315,0.006533,-0.911122,-0.412021,100.380096,1303.773438,110.255753
1292,12.920000,-0.006941,0.005871,-0.910094,-0.414302,102.272743,1302.041016,110.294014
1293,12.930000,-0.006892,0.006195,-0.909927,-0.414666,104.303963,1300.197144,110.222061
1294,12.940000,-0.006733,0.005812,-0.909179,-0.416311,106.171967,1298.516724,110.170395
1295,12.950000,-0.007207,0.005290,-0.908376,-0.418058,107.959267,1296.728882,110.220444
1296,12.960000,-0.007733,0.006894,-0.907453,-0.420027,109.714745,1294.839355,110.241547
1297,12.970000,-0.007048,0.007376,-0.906787,-0.421465,111.581734,1292.822998,110.250938
1298,12.980000,-0.007692,0.006103,-0.906027,-0.423106,113.490997,1291.070435,110.185982
1299,12.990000,-0.005148,0.006255,-0.904028,-0.427397,115.322273,1289.090332,110.263672
1300,13.000000,-0.006614,0.006477,-0.904024,-0.427382,117.373039,1287.350098,110.179977
1301,13.010000,-0.005524,0.005147,-0.902525,-0.430572,119.204948,1285.378906,110.211937
1302,13.020000,-0.001122,0.004829,-0.900711,-0.434392,120.987404,1283.319580,110.291000
1303,13.030000,0.003339,0.002717,-0.897332,-0.441335,122.603981,1281.279663,110.568039
