1729874050.0388646	23	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5504851240392394, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.11562186361061322, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5543601303494233, 0.5488896276951927, 0.22262213843177325, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.3763294538466828, 0.7798860175430079, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.21746953278771242, 0.057823837964578795, 0.11850355211864472, 0.04428115478281458, 0.8473954441411131, 0.5488896276951927, 0.22066544325461435, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.03157872233476655, 0.8473954441411131, 0.11562186361061322, 0.057823837964578795, 0.16242238781371532, 0.8473954441411131, 0.8473954441411131, 0.022472413794795032, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5839459714779922, 0.5488896276951927, 0.20278200952613368, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.11562186361061322, 0.5488896276951927, 0.057823837964578795, 0.5481220941461693, 0.5488896276951927, 0.8473954441411131, 0.03963267972117934)
1729874072.2929611	24	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5504851240392394, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.7798860175430079, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.03984671301579368, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.11723329300287899, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.4316015974225438, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.21746953278771242, 0.5488896276951927, 0.11562186361061322, 0.046294341269629835, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.3344858504236742, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.11562186361061322, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.11562186361061322, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.10676555522507725, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5238912194611972, 0.5488896276951927, 0.2308274925859054, 0.057823837964578795, 0.8473954441411131, 0.4902159008933268, 0.8473954441411131, 0.8473954441411131, 0.4316015974225438, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.046294341269629835, 0.028500270352424417, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131)
1729874094.9669564	25	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.6336490719421036, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.11562186361061322, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.11562186361061322, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.03379347796976773, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8311025971479162, 0.08187735138895813, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.6360150202941789, 0.057823837964578795, 0.44139642370949317, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.04077846968671561, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.5504851240392394, 0.057823837964578795, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.1092628340834424, 0.46278468752634294, 0.8473954441411131, 0.8473954441411131, 0.4737880599598804, 0.39046489472910484, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.12444799421087371, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927)
1729874117.458753	26	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.799398423390698, 0.35968983751127537, 0.03963267972117934, 0.5488896276951927, 0.057823837964578795, 0.8362052158261457, 0.11562186361061322, 0.5488896276951927, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.10649283916763086, 0.11562186361061322, 0.03888225050504779, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.7476998595174474, 0.5527750111238083, 0.8473954441411131, 0.5488896276951927, 0.5481220941461693, 0.5906430032295298, 0.5488896276951927, 0.8473954441411131, 0.051201704801318915, 0.5488896276951927, 0.4316015974225438, 0.8473954441411131, 0.8264993938489389, 0.8473954441411131, 0.11562186361061322, 0.11562186361061322, 0.057823837964578795, 0.5488896276951927, 0.11562186361061322, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.11562186361061322, 0.05907572992296639, 0.11562186361061322, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.11798366445132413, 0.17624978526478718, 0.21416317462657364, 0.5488896276951927, 0.8473954441411131, 0.5664429123774788, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.02947036811627335, 0.5488896276951927, 0.21746953278771242, 0.8228013030178061, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.039111168739969004, 0.5488896276951927, 0.10566413130653718, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.837501628893381, 0.057823837964578795, 0.5600832092008479, 0.8473954441411131, 0.057823837964578795, 0.11562186361061322, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927)
1729874139.740951	27	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.06892923279624741, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.8362052158261457, 0.5839459714779922, 0.20997975646285016, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.042501804529151754, 0.8473954441411131, 0.057823837964578795, 0.7476998595174474, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.057823837964578795, 0.19263632980493917, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5839459714779922, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8362052158261457, 0.057823837964578795, 0.2684435849867145, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.20846847360989829, 0.8473954441411131, 0.4355810710903465, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.05788308186966429, 0.5488896276951927, 0.20380666965250482, 0.057823837964578795, 0.667789005605098, 0.5488896276951927, 0.2200589653025865, 0.8473954441411131, 0.24227974896885107, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.4316015974225438, 0.5488896276951927, 0.11562186361061322, 0.03466868524237121, 0.07689778519829071, 0.8473954441411131, 0.8473954441411131)
1729874161.5221965	28	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.06075445329622875, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.054382724064907295, 0.8473954441411131, 0.5157467795192973, 0.11562186361061322, 0.8473954441411131, 0.057823837964578795, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.046116500074094624, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.2673629285090894, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.5499937051091474, 0.8308951332937833, 0.5488896276951927, 0.03963267972117934, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.3158760054941723, 0.5488896276951927, 0.057823837964578795, 0.4316015974225438, 0.8473954441411131, 0.12684361225004814, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.11562186361061322, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.09736487410151262, 0.8473954441411131, 0.5839459714779922, 0.5488896276951927, 0.08642187077077357, 0.027465996386361158, 0.5488896276951927, 0.5481220941461693, 0.057823837964578795)
1729874183.3907728	29	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5839459714779922, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.090529018626746, 0.48293621383444474, 0.02947036811627335, 0.20277080994842966, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.21746953278771242, 0.8473954441411131, 0.13939297912748372, 0.11562186361061322, 0.11562186361061322, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.5481220941461693, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.09627354827328838, 0.11562186361061322, 0.44284298137015876, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.14960017050093966, 0.11562186361061322, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.0698685674146815, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.23605088024813403, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5839459714779922, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5504851240392394, 0.10245987731500517, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795)
1729874205.5302577	30	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.09956442784085873, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.4316015974225438, 0.0576132132565198, 0.5839459714779922, 0.21792612663615352, 0.057823837964578795, 0.5488896276951927, 0.06399868881950321, 0.1001972563240896, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.5839459714779922, 0.12681178951784178, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.2635667349502503, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.11562186361061322, 0.11562186361061322, 0.8473954441411131, 0.5488896276951927, 0.5481220941461693, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.6818077721970784, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.03359650291856797, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5034595455583781, 0.20625426440431516, 0.1617477071397101, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.1001972563240896, 0.22066544325461435, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.11562186361061322, 0.8473954441411131, 0.10554200518336632)
1729874227.7063777	31	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.030122228463537626, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.03149448511733999, 0.47567946572006525, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.045885135630596374, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.15419088142265658, 0.8473954441411131, 0.03149448511733999, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.1001972563240896, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.027465996386361158, 0.7127522916323885, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.630047392032355, 0.8473954441411131, 0.8473954441411131, 0.0379219848602399, 0.03149448511733999, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.11273649510546169, 0.057823837964578795, 0.8473954441411131, 0.5488896276951927, 0.540416779741241, 0.06328407645897915, 0.04269882879381437, 0.8473954441411131, 0.04104014004415757, 0.027465996386361158, 0.5488896276951927, 0.5481220941461693, 0.8473954441411131, 0.5839459714779922, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.8231388399464803, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.40900121845276594, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.13073170525639677, 0.05160958156485329, 0.8473954441411131, 0.5488896276951927, 0.057823837964578795, 0.8473954441411131)
1729874249.6973958	32	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.03309793269854322, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.21746953278771242, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.1594945062351496, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.10849944274010437, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5481220941461693, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.10794787155274677, 0.11562186361061322, 0.8473954441411131, 0.5488896276951927, 0.023630441060301766, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5283746355914676, 0.6643792374906303, 0.801323405132476, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5277979670900335, 0.057823837964578795, 0.03963267972117934, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.22311176694305768, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.03961247279131719, 0.5488896276951927, 0.8473954441411131, 0.5140196712566572, 0.16633474107168333, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.21746953278771242, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.11562186361061322, 0.036969769828190446, 0.5076914702359563, 0.8473954441411131, 0.20372258670678778, 0.21746953278771242, 0.5488896276951927, 0.8473954441411131, 0.5839459714779922, 0.5488896276951927)
1729874271.9544084	33	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.5131687601155103, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.04428115478281458, 0.057823837964578795, 0.11562186361061322, 0.5488896276951927, 0.8473954441411131, 0.11562186361061322, 0.11562186361061322, 0.5488896276951927, 0.17273723920072848, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.09673436426634252, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.06662741537256478, 0.5488896276951927, 0.8405105298362046, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.03533594624552827, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.11562186361061322, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.11562186361061322, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.1001972563240896, 0.057823837964578795, 0.8473954441411131, 0.10692457910906505, 0.057823837964578795, 0.057823837964578795, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795)
1729874296.9532845	34	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.11141555482064724, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.11562186361061322, 0.8473954441411131, 0.8473954441411131, 0.5955335119558354, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.8471360860723949, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.04887622868325825, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.7249793960695706, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.03963267972117934, 0.057823837964578795, 0.11562186361061322, 0.057823837964578795, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.06348312657382338, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.7798860175430079, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.024134644959163842, 0.8473954441411131, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.22066544325461435, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.4316015974225438, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.19990939405590036, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927)
1729874319.4708123	35	(0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.04890018589115852, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.47306586868170875, 0.11562186361061322, 0.5488896276951927, 0.057823837964578795, 0.057823837964578795, 0.057823837964578795, 0.8473954441411131, 0.6651480791642344, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.057823837964578795, 0.17444568385665338, 0.02947036811627335, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.41921867122534906, 0.5488896276951927, 0.8473954441411131, 0.03149448511733999, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.8473954441411131, 0.057823837964578795, 0.11562186361061322, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.5488896276951927, 0.5488896276951927, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.8473954441411131, 0.0193288510364924, 0.8473954441411131, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.5488896276951927, 0.5453761084209177, 0.11562186361061322, 0.8473954441411131, 0.622757613920794, 0.5488896276951927, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.12077614165702788, 0.5488896276951927, 0.5839459714779922, 0.057823837964578795, 0.057823837964578795, 0.027465996386361158, 0.8473954441411131, 0.11562186361061322, 0.5488896276951927, 0.5488896276951927, 0.8473954441411131, 0.057823837964578795, 0.5488896276951927, 0.5488896276951927, 0.11562186361061322, 0.8473954441411131, 0.8473954441411131, 0.8473954441411131)
